numbers,valid,location
(404) 553-8046,True,Georgia
(654) 970-5184,False,n/a
(773) 602-5651,True,"Chicago, IL"
(478) 740-2210,True,Georgia
(496) 321-1388,False,n/a
(957) 536-0883,False,n/a
(627) 942-1703,False,n/a
(483) 532-0928,False,n/a
(748) 340-2668,False,n/a
(903) 808-8654,True,Texas
(840) 363-0220,False,n/a
(814) 863-9956,True,Pennsylvania
(664) 598-4113,False,n/a
(497) 944-1870,False,n/a
(835) 979-4986,False,n/a
(451) 438-3509,False,n/a
(903) 867-9483,True,Texas
(918) 361-8794,True,Oklahoma
(612) 829-2131,True,"Minneapolis, MN"
(816) 574-1557,True,Missouri
(526) 958-9308,False,n/a
(268) 511-0985,False,n/a
(471) 933-9292,False,n/a
(721) 639-8247,False,n/a
(897) 540-1641,False,n/a
(305) 454-3510,True,Florida
(939) 579-5515,True,Puerto Rico
(302) 849-7397,True,Delaware
(614) 203-4141,True,Ohio
(758) 665-7471,False,n/a
(899) 387-6334,False,n/a
(813) 901-7586,True,Florida
(367) 689-3684,False,n/a
(533) 391-2164,True,n/a
(238) 980-2172,False,n/a
(653) 457-8203,False,n/a
(246) 621-2689,True,Barbados
(918) 801-6005,True,Oklahoma
(828) 920-7039,True,North Carolina
(551) 542-5864,True,New Jersey
(367) 722-2661,False,n/a
(775) 651-9213,True,Nevada
(465) 496-6297,False,n/a
(573) 375-7157,True,Missouri
(619) 465-1538,True,California
(649) 595-9095,False,n/a
(757) 541-3216,True,"Chesapeake, VA"
(911) 372-2371,False,n/a
(783) 475-9792,False,n/a
(499) 808-9200,False,n/a
(356) 710-6159,False,n/a
(942) 818-8688,False,n/a
(652) 201-7422,False,n/a
(976) 351-7144,False,n/a
(289) 332-8141,True,Ontario
(779) 349-8426,True,Illinois
(691) 589-1271,False,n/a
(715) 421-9444,True,"Wisconsin Rapids, WI"
(720) 933-4940,True,Colorado
(751) 827-9906,False,n/a
(724) 596-9061,True,Pennsylvania
(650) 231-3983,True,California
(841) 911-0918,False,n/a
(568) 516-6446,False,n/a
(296) 279-5818,False,n/a
(928) 205-9734,True,Arizona
(862) 395-8881,True,New Jersey
(931) 304-0137,True,Tennessee
(494) 355-1085,False,n/a
(546) 425-5957,False,n/a
(343) 502-1931,True,Ontario
(829) 254-3846,True,Dominican Republic
(526) 748-1963,False,n/a
(381) 221-3060,False,n/a
(916) 258-8993,True,California
(919) 504-2336,True,North Carolina
(417) 259-1602,True,Missouri
(375) 463-1628,False,n/a
(780) 849-6144,True,"Slave Lake, AB"
(773) 643-7197,True,"Chicago, IL"
(811) 725-2492,False,n/a
(909) 736-8674,True,California
(328) 400-4070,False,n/a
(324) 899-2180,False,n/a
(570) 282-3611,True,"Carbondale, PA"
(973) 460-9283,True,New Jersey
(711) 306-6792,False,n/a
(246) 639-4197,False,n/a
(642) 953-3658,False,n/a
(766) 674-9159,False,n/a
(683) 521-7580,False,n/a
(519) 319-2039,True,Ontario
(876) 537-1694,True,Jamaica
(521) 703-7554,True,n/a
(829) 602-2873,True,Dominican Republic
(978) 836-5460,True,Massachusetts
(889) 344-0719,False,n/a
(928) 456-4383,True,Arizona
(939) 229-1941,True,Puerto Rico
(747) 896-5041,True,California
(290) 267-8961,False,n/a
(261) 660-4610,False,n/a
(946) 378-1861,False,n/a
(628) 937-3171,True,California
(870) 238-9445,True,"Wynne, AR"
(981) 486-9381,False,n/a
(327) 261-6920,False,n/a
(403) 846-7993,True,Alberta
(623) 624-8619,True,Arizona
(304) 546-1451,True,West Virginia
(922) 253-5556,False,n/a
(232) 319-2928,False,n/a
(953) 427-1227,False,n/a
(588) 332-5014,True,n/a
(816) 776-1931,True,"Richmond, MO"
(378) 401-5431,False,n/a
(443) 812-3736,True,Maryland
(316) 481-2650,True,Kansas
(614) 329-6435,True,Ohio
(451) 285-9702,False,n/a
(649) 277-8017,False,n/a
(713) 683-9369,True,"Houston, TX"
(678) 227-4426,True,Georgia
(784) 402-4658,False,n/a
(623) 475-9047,True,Arizona
(456) 795-3022,False,n/a
(579) 327-1927,True,Quebec
(755) 587-5546,False,n/a
(222) 303-7052,False,n/a
(701) 563-2064,True,North Dakota
(669) 471-8442,True,California
(248) 612-4452,True,Michigan
(818) 227-3305,True,California
(313) 799-0814,True,Michigan
(914) 514-2803,True,New York
(930) 734-4620,True,Indiana
(426) 326-3478,False,n/a
(334) 855-7429,True,Alabama
(774) 810-2864,True,Massachusetts
(569) 969-7394,False,n/a
(259) 582-7167,False,n/a
(619) 430-0873,True,California
(688) 518-6707,False,n/a
(413) 860-2847,True,Massachusetts
(814) 549-7065,True,Pennsylvania
(252) 457-4856,True,North Carolina
(251) 866-5476,True,"Citronelle, AL"
(780) 834-7965,True,Alberta
(745) 978-5263,False,n/a
(368) 989-7392,False,n/a
(213) 247-8653,True,"Los Angeles, CA"
(833) 808-1992,True,n/a
(778) 843-4600,True,British Columbia
(301) 906-4921,True,Maryland
(955) 564-2178,False,n/a
(909) 774-5981,True,California
(221) 746-4271,False,n/a
(883) 678-4618,False,n/a
(959) 992-6273,True,Connecticut
(667) 903-4903,True,Maryland
(632) 332-8895,False,n/a
(693) 738-9494,False,n/a
(334) 251-7131,True,Alabama
(695) 462-6031,False,n/a
(962) 374-3677,False,n/a
(371) 214-3517,False,n/a
(675) 593-3044,False,n/a
(937) 397-7063,True,Ohio
(395) 727-0786,False,n/a
(846) 660-9689,False,n/a
(335) 358-6985,False,n/a
(379) 745-9180,False,n/a
(451) 891-1825,False,n/a
(783) 546-7559,False,n/a
(483) 420-3868,False,n/a
(667) 264-8831,True,Maryland
(744) 276-7139,False,n/a
(402) 661-1517,True,Nebraska
(758) 872-9086,False,n/a
(549) 515-1998,False,n/a
(804) 693-7807,True,"Gloucester Courthouse, VA"
(878) 921-2634,True,Pennsylvania
(963) 276-5327,False,n/a
(210) 500-3066,True,"San Antonio, TX"
(546) 441-6934,False,n/a
(583) 418-2376,False,n/a
(995) 867-9472,False,n/a
(351) 442-5536,True,Massachusetts
(712) 427-2011,True,Iowa
(738) 500-6764,False,n/a
(637) 213-4971,False,n/a
(929) 498-1820,True,New York
(956) 992-3171,True,"McAllen, TX"
(659) 271-4710,False,n/a
(249) 871-7780,True,Ontario
(998) 295-2134,False,n/a
(766) 731-6462,False,n/a
(566) 315-7494,True,n/a
(252) 882-2523,True,North Carolina
(814) 524-4925,True,Pennsylvania
(207) 903-8147,True,Maine
(434) 703-3170,True,Virginia
(782) 306-5854,True,Nova Scotia/Prince Edward Island
(503) 814-4067,True,Oregon
(858) 266-6144,True,California
(452) 810-3395,False,n/a
(692) 858-9558,False,n/a
(777) 687-2881,False,n/a
(329) 386-9914,False,n/a
(544) 506-6834,True,n/a
(619) 794-0722,True,"San Diego, CA"
(799) 797-3703,False,n/a
(268) 947-7367,False,n/a
(428) 736-9470,False,n/a
(533) 828-4908,True,n/a
(758) 907-4477,False,n/a
(421) 902-4409,False,n/a
(238) 808-0844,False,n/a
(401) 836-0974,True,Rhode Island
(794) 313-3553,False,n/a
(895) 886-1585,False,n/a
(346) 585-4342,True,Texas
(752) 796-6700,False,n/a
(744) 803-1697,False,n/a
(431) 948-2104,True,Manitoba
(534) 772-0442,True,Wisconsin
(729) 376-8334,False,n/a
(742) 831-3231,False,n/a
(350) 883-1394,False,n/a
(205) 254-1657,True,"Birmingham, AL"
(754) 267-9112,True,Florida
(573) 893-5633,True,"Jefferson City, MO"
(958) 656-6578,False,n/a
(212) 432-7821,True,"New York, NY"
(557) 778-4892,False,n/a
(224) 265-7424,True,Illinois
(750) 944-5236,False,n/a
(351) 844-2222,True,Massachusetts
(201) 621-9774,True,New Jersey
(407) 204-5694,True,Florida
(297) 499-2644,False,n/a
(253) 906-5233,True,Washington State
(956) 574-9288,True,"Brownsville, TX"
(808) 524-5164,True,"Honolulu, HI"
(512) 632-6195,True,Texas
(710) 790-9926,True,United States
(873) 510-5675,True,Quebec
(859) 541-2342,True,Kentucky
(276) 884-0571,True,Virginia
(560) 829-5550,False,n/a
(732) 445-6987,True,New Jersey
(519) 842-5311,True,"Tillsonburg, ON"
(467) 288-6206,False,n/a
(634) 454-2541,False,n/a
(809) 659-1202,True,Dominican Republic
(974) 930-2877,False,n/a
(808) 996-1519,True,Hawaii
(401) 723-7964,True,"Pawtucket, RI"
(544) 973-3339,True,n/a
(446) 691-1916,False,n/a
(914) 384-5713,True,New York
(888) 302-7146,True,n/a
(456) 614-1831,False,n/a
(330) 974-6624,True,Ohio
(945) 400-1064,False,n/a
(572) 633-8281,False,n/a
(541) 875-4590,True,Oregon
(871) 694-3721,False,n/a
(304) 402-3419,True,West Virginia
(611) 693-5440,False,n/a
(617) 333-9114,True,Massachusetts
(463) 858-7182,True,Indiana
(271) 793-0644,False,n/a
(281) 974-9338,True,"Houston, TX"
(515) 568-3652,True,Iowa
(241) 930-6313,False,n/a
(601) 890-9753,True,Mississippi
(231) 411-4934,True,Michigan
(761) 230-3797,False,n/a
(325) 549-6444,True,Texas
(876) 412-7461,True,Jamaica
(226) 524-6154,True,Ontario
(818) 374-7525,True,California
(485) 445-4202,False,n/a
(633) 637-9821,False,n/a
(923) 208-2596,False,n/a
(476) 602-7806,False,n/a
(417) 277-9474,True,Missouri
(887) 503-3476,False,n/a
(354) 563-0818,False,n/a
(955) 994-8006,False,n/a
(208) 391-0825,True,Idaho
(580) 779-2721,True,Oklahoma
(951) 602-2118,True,California
(522) 378-1782,True,n/a
(271) 699-7449,False,n/a
(686) 973-7806,False,n/a
(550) 202-1520,False,n/a
(762) 252-9594,True,Georgia
(811) 721-0014,False,n/a
(955) 555-2836,False,n/a
(667) 851-4486,True,Maryland
(672) 605-9195,False,n/a
(572) 386-9079,False,n/a
(429) 586-9264,False,n/a
(723) 422-9290,False,n/a
(398) 350-0884,False,n/a
(279) 469-8523,True,California
(744) 300-1394,False,n/a
(800) 430-0851,True,n/a
(671) 445-5414,False,n/a
(802) 647-6477,True,Vermont
(565) 438-8736,False,n/a
(505) 406-3280,True,New Mexico
(254) 950-2474,True,Texas
(992) 327-0172,False,n/a
(345) 735-4054,False,n/a
(811) 995-5343,False,n/a
(506) 487-2915,True,New Brunswick
(640) 241-0090,True,New Jersey
(475) 232-0719,True,Connecticut
(995) 322-0854,False,n/a
(759) 282-1133,False,n/a
(235) 274-4099,False,n/a
(649) 575-4470,False,n/a
(482) 579-3741,False,n/a
(405) 483-6257,True,Oklahoma
(962) 947-6363,False,n/a
(478) 390-8455,True,Georgia
(561) 813-7731,True,Florida
(331) 833-4418,True,Illinois
(890) 291-7430,False,n/a
(700) 778-5925,False,n/a
(577) 545-1176,True,n/a
(581) 460-6192,True,Quebec
(942) 841-1278,False,n/a
(312) 683-1579,True,"Chicago, IL"
(332) 750-2862,True,"New York, NY"
(269) 263-1255,True,Michigan
(673) 480-4220,False,n/a
(495) 353-5067,False,n/a
(292) 502-0691,False,n/a
(921) 874-5700,False,n/a
(336) 234-2570,True,North Carolina
(849) 981-9469,True,Dominican Republic
(832) 868-8826,True,Texas
(625) 935-3640,False,n/a
(910) 910-6015,True,North Carolina
(662) 227-2509,True,"Grenada, MS"
(957) 939-9900,False,n/a
(800) 845-0868,True,n/a
(225) 618-8343,True,Louisiana
(989) 973-8634,True,Michigan
(548) 623-6642,True,Ontario
(677) 576-2253,False,n/a
(832) 357-8504,True,Texas
(853) 447-3585,False,n/a
(666) 861-5801,False,n/a
(386) 901-3650,True,Florida
(899) 933-6327,False,n/a
(698) 368-4369,False,n/a
(973) 325-7550,True,"West Orange, NJ"
(793) 428-6245,False,n/a
(611) 760-3054,False,n/a
(413) 398-8758,True,Massachusetts
(858) 930-9244,True,California
(954) 677-4646,True,Florida
(650) 725-1500,True,California
(506) 493-0588,True,New Brunswick
(396) 235-2958,False,n/a
(710) 614-3267,True,United States
(625) 917-7719,False,n/a
(202) 739-5356,True,Washington D.C.
(476) 512-1603,False,n/a
(396) 946-8961,False,n/a
(905) 537-4783,True,Ontario
(797) 830-6579,False,n/a
(799) 956-3393,False,n/a
(971) 331-4509,True,Oregon
(536) 823-9252,False,n/a
(294) 497-6934,False,n/a
(551) 286-0277,True,New Jersey
(262) 979-9812,True,Wisconsin
(598) 449-3501,False,n/a
(541) 307-1110,True,Oregon
(973) 996-8147,True,New Jersey
(555) 722-2802,False,n/a
(509) 848-4788,True,Washington State
(268) 485-8018,False,n/a
(631) 626-5804,True,New York
(954) 221-2343,True,Florida
(996) 755-0232,False,n/a
(200) 219-4369,False,n/a
(981) 696-7184,False,n/a
(257) 673-4135,False,n/a
(863) 701-0858,True,"Lakeland, FL"
(257) 678-7043,False,n/a
(622) 812-6483,True,Canada
(752) 901-3027,False,n/a
(712) 613-4713,True,Iowa
(846) 859-0116,False,n/a
(528) 428-5526,False,n/a
(646) 766-0555,True,New York
(920) 243-1614,True,Wisconsin
(307) 705-1019,True,Wyoming
(500) 501-3931,True,n/a
(299) 743-2607,False,n/a
(625) 872-5475,False,n/a
(279) 758-4829,True,California
(624) 859-8448,False,n/a
(765) 958-8427,True,Indiana
(702) 707-6739,True,Nevada
(452) 693-5151,False,n/a
(841) 452-3356,False,n/a
(398) 353-3544,False,n/a
(292) 619-3078,False,n/a
(910) 731-0888,True,North Carolina
(547) 492-7588,False,n/a
(439) 229-6479,False,n/a
(861) 475-9660,False,n/a
(231) 514-3779,True,Michigan
(451) 954-2650,False,n/a
(950) 978-1576,False,n/a
(511) 935-2586,False,n/a
(512) 824-9369,True,Texas
(319) 573-4273,True,Iowa
(596) 976-8811,False,n/a
(939) 749-2386,True,Puerto Rico
(807) 822-0421,True,Ontario
(408) 427-0791,True,California
(467) 488-1377,False,n/a
(547) 727-5165,False,n/a
(239) 844-2208,True,Florida
(701) 310-4232,True,North Dakota
(346) 568-5135,True,Texas
(705) 734-7710,True,"Barrie, ON"
(571) 244-2957,True,Virginia
(225) 746-4644,True,Louisiana
(948) 899-3238,False,n/a
(967) 555-4101,False,n/a
(945) 708-4844,False,n/a
(583) 424-2379,False,n/a
(428) 341-1907,False,n/a
(993) 695-4336,False,n/a
(936) 620-9466,True,Texas
(674) 377-0587,False,n/a
(977) 875-2257,False,n/a
(886) 362-9510,False,n/a
(390) 374-1162,False,n/a
(331) 362-6206,True,Illinois
(655) 383-7319,False,n/a
(692) 495-5023,False,n/a
(765) 584-2270,True,"Winchester, IN"
(795) 869-3240,False,n/a
(240) 727-5504,True,Maryland
(598) 216-5244,False,n/a
(840) 894-6575,False,n/a
(624) 651-9820,False,n/a
(661) 544-8498,True,California
(551) 565-4226,True,New Jersey
(289) 844-6697,True,Ontario
(642) 200-5354,False,n/a
(939) 662-0335,True,Puerto Rico
(336) 840-7489,True,North Carolina
(916) 550-7285,True,"Sacramento, CA"
(422) 261-8191,False,n/a
(504) 634-4675,True,Louisiana
(608) 963-9043,True,Wisconsin
(588) 320-7378,True,n/a
(654) 377-7169,False,n/a
(228) 490-7145,True,Mississippi
(614) 383-2297,True,Ohio
(312) 749-1716,True,"Chicago, IL"
(545) 517-1509,False,n/a
(704) 511-4953,True,North Carolina
(261) 984-4288,False,n/a
(572) 434-1819,False,n/a
(966) 414-9497,False,n/a
(400) 412-4998,False,n/a
(765) 386-1736,True,Indiana
(763) 882-4853,True,Minnesota
(802) 262-3804,True,Vermont
(369) 824-4925,False,n/a
(234) 842-3767,True,Ohio
(979) 305-3691,True,Texas
(404) 845-9022,True,"Atlanta, GA"
(863) 364-4937,True,Florida
(314) 890-6641,True,"St. Louis, MO"
(814) 371-9414,True,"DuBois, PA"
(304) 822-2546,True,"Romney, WV"
(287) 479-1409,False,n/a
(879) 593-9998,False,n/a
(831) 507-3515,True,California
(822) 749-2014,False,n/a
(677) 536-7125,False,n/a
(592) 553-2716,False,n/a
(710) 803-2556,True,United States
(321) 469-6146,True,Florida
(784) 730-4637,False,n/a
(996) 329-9968,False,n/a
(905) 822-6367,True,"Mississauga, ON"
(445) 296-9143,True,Philadelphia
(533) 913-9336,True,n/a
(539) 541-1603,True,Oklahoma
(690) 206-7087,False,n/a
(776) 329-9793,False,n/a
(202) 919-7424,True,Washington D.C.
(749) 412-1757,False,n/a
(609) 822-1305,True,New Jersey
(506) 808-1632,True,New Brunswick
(681) 528-3950,True,West Virginia
(650) 877-4931,True,California
(570) 796-8099,True,Pennsylvania
(250) 238-0948,True,British Columbia
(278) 450-1210,False,n/a
(999) 684-2889,False,n/a
(871) 927-1652,False,n/a
(321) 720-2007,True,Florida
(653) 251-4708,False,n/a
(706) 388-9544,True,Georgia
(455) 787-2839,False,n/a
(751) 292-3730,False,n/a
(279) 780-3303,True,California
(563) 728-6573,True,Iowa
(238) 485-4944,False,n/a
(431) 637-1783,True,Manitoba
(230) 576-9586,False,n/a
(454) 433-3010,False,n/a
(296) 795-1648,False,n/a
(530) 539-0175,True,California
(577) 871-0877,True,n/a
(664) 460-4495,False,n/a
(891) 577-3015,False,n/a
(887) 257-8210,False,n/a
(373) 706-3422,False,n/a
(779) 344-8512,True,Illinois
(239) 790-5534,True,Florida
(755) 703-5102,False,n/a
(603) 495-1458,True,New Hampshire
(654) 817-9643,False,n/a
(999) 729-9135,False,n/a
(374) 396-0746,False,n/a
(279) 610-5923,True,California
(967) 510-5253,False,n/a
(857) 351-9252,True,Massachusetts
(413) 804-7779,True,Massachusetts
(603) 692-1513,True,"Somersworth, NH"
(460) 793-0683,False,n/a
(868) 983-5781,False,n/a
(368) 363-8863,False,n/a
(418) 519-6642,True,Quebec
(692) 886-2844,False,n/a
(749) 467-8770,False,n/a
(684) 806-2299,False,n/a
(284) 224-0400,False,n/a
(541) 403-5011,True,Oregon
(891) 216-6757,False,n/a
(217) 214-1983,True,Illinois
(225) 890-2634,True,Louisiana
(406) 980-8331,True,Montana
(446) 443-7728,False,n/a
(505) 592-5774,True,New Mexico
(366) 585-5651,False,n/a
(778) 621-1710,True,British Columbia
(321) 659-2845,True,Florida
(429) 452-6239,False,n/a
(317) 784-7293,True,"Indianapolis, IN"
(291) 702-2868,False,n/a
(693) 787-5269,False,n/a
(741) 251-7412,False,n/a
(704) 215-8360,True,North Carolina
(767) 979-3279,False,n/a
(793) 764-7380,False,n/a
(883) 826-4257,False,n/a
(573) 594-6277,True,"Vandalia, MO"
(783) 451-8506,False,n/a
(455) 356-1955,False,n/a
(327) 895-8986,False,n/a
(839) 272-2484,False,n/a
(656) 727-4256,False,n/a
(418) 577-1598,True,Quebec
(821) 570-9924,False,n/a
(607) 917-2164,True,New York
(704) 697-2306,True,North Carolina
(644) 464-6112,False,n/a
(537) 671-5084,False,n/a
(215) 851-5160,True,"Philadelphia, PA"
(667) 777-5287,True,Maryland
(831) 257-3032,True,California
(441) 364-8506,True,Bermuda
(957) 721-5566,False,n/a
(864) 604-5441,True,South Carolina
(903) 665-6791,True,"Jefferson, TX"
(965) 636-3784,False,n/a
(218) 891-6847,True,Minnesota
(953) 424-6609,False,n/a
(888) 522-4648,True,n/a
(240) 813-7015,True,Maryland
(582) 208-6287,False,n/a
(804) 250-2376,True,Virginia
(842) 505-1847,False,n/a
(878) 337-3043,True,Pennsylvania
(345) 789-9047,False,n/a
(314) 851-1989,True,Missouri
(546) 736-5933,False,n/a
(519) 773-5546,True,"Aylmer West, ON"
(411) 810-4343,False,n/a
(548) 713-7085,True,Ontario
(663) 420-7766,False,n/a
(699) 450-9436,False,n/a
(278) 717-6177,False,n/a
(821) 630-3326,False,n/a
(744) 988-5648,False,n/a
(382) 226-9511,False,n/a
(322) 495-3798,False,n/a
(291) 422-7323,False,n/a
(607) 424-2858,True,New York
(489) 257-0076,False,n/a
(638) 344-5306,False,n/a
(403) 943-0454,True,"Calgary, AB"
(456) 402-1952,False,n/a
(915) 577-8681,True,"El Paso, TX"
(432) 395-4588,True,Texas
(683) 816-7552,False,n/a
(843) 486-1001,True,South Carolina
(941) 577-1026,True,Florida
(558) 882-4686,False,n/a
(251) 993-8887,True,Alabama
(364) 403-0872,True,Kentucky
(669) 815-7744,True,California
(676) 663-3377,False,n/a
(355) 645-5360,False,n/a
(762) 581-1303,True,Georgia
(777) 758-9069,False,n/a
(259) 560-2573,False,n/a
(966) 427-0001,False,n/a
(217) 211-6923,True,Illinois
(660) 583-6560,True,Missouri
(664) 964-1428,False,n/a
(663) 940-8520,False,n/a
(514) 725-3471,True,"Montreal, QC"
(641) 729-7503,True,Iowa
(620) 696-3402,True,Kansas
(585) 865-4610,True,"Rochester, NY"
(697) 563-1342,False,n/a
(991) 523-9550,False,n/a
(645) 893-2058,False,n/a
(904) 542-1437,True,"Jacksonville, FL"
(912) 376-7120,True,Georgia
(475) 754-9114,True,Connecticut
(994) 528-6465,False,n/a
(842) 551-6246,False,n/a
(565) 294-3789,False,n/a
(553) 977-5721,False,n/a
(691) 934-0582,False,n/a
(742) 675-0333,False,n/a
(431) 827-7340,True,Manitoba
(561) 226-7448,True,Florida
(371) 265-3017,False,n/a
(424) 527-0462,True,California
(993) 342-9412,False,n/a
(612) 208-7104,True,Minnesota
(899) 480-2979,False,n/a
(236) 429-3848,True,British Columbia
(539) 957-3774,True,Oklahoma
(733) 255-1075,False,n/a
(749) 732-1595,False,n/a
(282) 242-9092,False,n/a
(716) 774-7091,True,New York
(916) 241-0529,True,California
(835) 700-2091,False,n/a
(265) 462-0735,False,n/a
(583) 256-2150,False,n/a
(589) 794-3745,False,n/a
(595) 274-4490,False,n/a
(305) 403-0758,True,Florida
(454) 745-0744,False,n/a
(457) 756-4877,False,n/a
(708) 542-9925,True,Illinois
(294) 580-2041,False,n/a
(725) 876-5921,True,Nevada
(241) 714-2578,False,n/a
(956) 546-0504,True,"Brownsville, TX"
(868) 718-0713,True,Trinidad & Tobago
(323) 242-1820,True,"Los Angeles, CA"
(870) 279-1416,True,Arkansas
(587) 680-0887,True,Alberta
(379) 585-3674,False,n/a
(261) 577-0159,False,n/a
(825) 504-3701,True,Alberta
